Employee ID,Name,Age,Department,Salary,Performance Score,Years at Company,Promotion Status,,,,,,,,,,,
5203,Employee_4203,54,Support,99260,3.6,24,Yes,,,,,,,,,,,
5204,Employee_4204,49,IT,42070,3.5,25,No,,,,,,,,,,,
5205,Employee_4205,22,Support,134427,4.1,7,No,,,,,,,,,,,
5206,Employee_4206,44,Finance,140008,2.7,14,Yes,,,,,,,,,,,
5207,Employee_4207,25,HR,43047,4.9,19,Yes,,,,,,,,,,,
5208,Employee_4208,37,IT,128983,2.6,28,Yes,,,,,,,,,,,
5209,Employee_4209,45,Operations,73573,2.8,6,Yes,,,,,,,,,,,
5210,Employee_4210,48,Finance,142580,3.2,6,No,,,,,,,,,,,
5211,Employee_4211,33,IT,58257,4.9,25,No,,,,,,,,,,,
5212,Employee_4212,42,HR,139651,2.8,4,Yes,,,,,,,,,,,
5213,Employee_4213,32,HR,147117,4.7,12,Yes,,,,,,,,,,,
5214,Employee_4214,33,Marketing,126637,3.3,12,Yes,,,,,,,,,,,
5215,Employee_4215,53,Operations,142833,3.9,20,No,,,,,,,,,,,
5216,Employee_4216,45,Sales,58727,3.9,1,No,,,,,,,,,,,
5217,Employee_4217,56,Marketing,86498,2.7,30,No,,,,,,,,,,,
5218,Employee_4218,51,Sales,57368,3.8,3,No,,,,,,,,,,,
5219,Employee_4219,55,Sales,54891,2.6,17,Yes,,,,,,,,,,,
5220,Employee_4220,49,Support,68514,4.8,16,No,,,,,,,,,,,
5221,Employee_4221,30,Support,105947,3.7,5,Yes,,,,,,,,,,,
5222,Employee_4222,25,Marketing,140552,3.6,27,Yes,,,,,,,,,,,
5223,Employee_4223,59,Support,80252,2.7,15,No,,,,,,,,,,,
5224,Employee_4224,37,Operations,75749,4.2,17,No,,,,,,,,,,,
5225,Employee_4225,53,Finance,111925,2.9,19,Yes,,,,,,,,,,,
5226,Employee_4226,57,Support,54179,4.5,11,Yes,,,,,,,,,,,
5227,Employee_4227,42,Finance,138204,4.5,16,No,,,,,,,,,,,
5228,Employee_4228,37,Finance,49168,4.1,6,No,,,,,,,,,,,
5229,Employee_4229,23,Operations,91011,3.4,25,Yes,,,,,,,,,,,
5230,Employee_4230,35,Finance,148350,4,27,Yes,,,,,,,,,,,
5231,Employee_4231,58,HR,128024,3.7,7,Yes,,,,,,,,,,,
5232,Employee_4232,27,Support,111359,4.5,19,No,,,,,,,,,,,
5233,Employee_4233,37,IT,136002,3.9,14,Yes,,,,,,,,,,,
5234,Employee_4234,32,Marketing,88120,3.2,30,Yes,,,,,,,,,,,
5235,Employee_4235,27,Operations,45117,4.3,10,No,,,,,,,,,,,
5236,Employee_4236,36,Support,86179,2.6,1,Yes,,,,,,,,,,,
5237,Employee_4237,47,Support,148423,4.4,14,No,,,,,,,,,,,
5238,Employee_4238,32,Sales,59614,4.3,16,No,,,,,,,,,,,
5239,Employee_4239,26,Sales,59597,4,30,No,,,,,,,,,,,
5240,Employee_4240,58,Sales,99980,4.6,13,No,,,,,,,,,,,
5241,Employee_4241,49,Support,148444,5,26,No,,,,,,,,,,,
5242,Employee_4242,52,Finance,84601,4,23,No,,,,,,,,,,,
5243,Employee_4243,22,Finance,115567,4.4,22,Yes,,,,,,,,,,,
5244,Employee_4244,56,Operations,122731,3.4,28,No,,,,,,,,,,,
5245,Employee_4245,45,HR,90095,4.1,19,Yes,,,,,,,,,,,
5246,Employee_4246,38,HR,148929,4.4,11,Yes,,,,,,,,,,,
5247,Employee_4247,59,Sales,105138,3.7,16,No,,,,,,,,,,,
5248,Employee_4248,28,Marketing,130562,3.9,24,No,,,,,,,,,,,
5249,Employee_4249,29,Sales,74359,4.2,17,No,,,,,,,,,,,
5250,Employee_4250,42,HR,53484,3.6,8,No,,,,,,,,,,,
5251,Employee_4251,23,IT,72963,2.6,12,No,,,,,,,,,,,
5252,Employee_4252,27,IT,91242,2.9,13,No,,,,,,,,,,,
5253,Employee_4253,25,IT,103217,4.1,22,No,,,,,,,,,,,
5254,Employee_4254,60,Finance,126809,3.7,29,No,,,,,,,,,,,
5255,Employee_4255,54,Marketing,128399,4.7,24,Yes,,,,,,,,,,,
5256,Employee_4256,39,Sales,146116,3.1,26,No,,,,,,,,,,,
5257,Employee_4257,38,Support,87665,2.7,29,No,,,,,,,,,,,
5258,Employee_4258,47,Support,141028,3.4,12,Yes,,,,,,,,,,,
5259,Employee_4259,22,HR,57557,4.5,28,No,,,,,,,,,,,
5260,Employee_4260,34,Sales,68675,3,30,No,,,,,,,,,,,
5261,Employee_4261,28,Sales,86939,3.1,9,Yes,,,,,,,,,,,
5262,Employee_4262,36,HR,127672,4.6,2,Yes,,,,,,,,,,,
5263,Employee_4263,25,Marketing,126480,3.1,20,Yes,,,,,,,,,,,
5264,Employee_4264,55,Finance,113363,3.1,15,Yes,,,,,,,,,,,
5265,Employee_4265,60,IT,56518,4.6,28,No,,,,,,,,,,,
5266,Employee_4266,27,Finance,93302,2.7,12,No,,,,,,,,,,,
5267,Employee_4267,28,IT,127514,3.4,23,No,,,,,,,,,,,
5268,Employee_4268,34,IT,110648,4.9,20,Yes,,,,,,,,,,,
5269,Employee_4269,25,Operations,81993,2.9,4,Yes,,,,,,,,,,,
5270,Employee_4270,23,Support,43490,4,14,No,,,,,,,,,,,
5271,Employee_4271,32,Marketing,145338,4.9,24,No,,,,,,,,,,,
5272,Employee_4272,27,Support,69150,4.8,23,Yes,,,,,,,,,,,
5273,Employee_4273,47,Sales,70333,4.1,5,No,,,,,,,,,,,
5274,Employee_4274,45,Support,61024,3.1,15,Yes,,,,,,,,,,,
5275,Employee_4275,59,IT,106586,2.7,30,Yes,,,,,,,,,,,
5276,Employee_4276,22,HR,99645,3.6,14,No,,,,,,,,,,,
5277,Employee_4277,25,IT,100411,3,5,No,,,,,,,,,,,
5278,Employee_4278,50,Operations,101068,4.2,13,No,,,,,,,,,,,
5279,Employee_4279,29,Sales,56566,2.9,16,Yes,,,,,,,,,,,
5280,Employee_4280,48,Sales,122008,3.6,17,Yes,,,,,,,,,,,
5281,Employee_4281,51,IT,90356,3.9,1,No,,,,,,,,,,,
5282,Employee_4282,32,Operations,102306,3.9,1,No,,,,,,,,,,,
5283,Employee_4283,51,Finance,77359,3.4,11,Yes,,,,,,,,,,,
5284,Employee_4284,36,HR,104338,3.9,14,Yes,,,,,,,,,,,
5285,Employee_4285,46,Support,127118,2.7,15,Yes,,,,,,,,,,,
5286,Employee_4286,48,Operations,119062,2.7,8,No,,,,,,,,,,,
5287,Employee_4287,54,Marketing,42306,4,16,Yes,,,,,,,,,,,
5288,Employee_4288,49,IT,139786,4.1,1,Yes,,,,,,,,,,,
5289,Employee_4289,45,HR,107131,4.5,7,No,,,,,,,,,,,
5290,Employee_4290,23,HR,81517,4.9,4,No,,,,,,,,,,,
5291,Employee_4291,33,Support,104020,2.7,12,Yes,,,,,,,,,,,
5292,Employee_4292,51,Marketing,102794,3.2,7,No,,,,,,,,,,,
5293,Employee_4293,31,IT,138358,4.1,12,No,,,,,,,,,,,
5294,Employee_4294,39,Marketing,86384,3.2,8,No,,,,,,,,,,,
5295,Employee_4295,54,HR,102381,2.6,20,Yes,,,,,,,,,,,
5296,Employee_4296,42,Sales,65155,3.5,7,No,,,,,,,,,,,
5297,Employee_4297,25,HR,56667,4.3,14,No,,,,,,,,,,,
5298,Employee_4298,41,Sales,141336,4.2,29,No,,,,,,,,,,,
5299,Employee_4299,23,HR,61553,4.1,5,No,,,,,,,,,,,
5300,Employee_4300,42,HR,108372,4.8,14,Yes,,,,,,,,,,,
5301,Employee_4301,48,Marketing,107131,4.6,15,No,,,,,,,,,,,
5302,Employee_4302,34,Marketing,42372,2.6,27,Yes,,,,,,,,,,,
5303,Employee_4303,60,Finance,133870,3.5,22,No,,,,,,,,,,,
5304,Employee_4304,52,Support,75850,4.6,3,No,,,,,,,,,,,
5305,Employee_4305,33,Sales,140678,4.7,2,No,,,,,,,,,,,
5306,Employee_4306,44,Finance,102596,4.8,14,Yes,,,,,,,,,,,
5307,Employee_4307,44,HR,138144,3.4,1,No,,,,,,,,,,,
5308,Employee_4308,23,HR,58221,4.9,8,No,,,,,,,,,,,
5309,Employee_4309,43,Operations,131951,4,26,Yes,,,,,,,,,,,
5310,Employee_4310,37,Support,61778,4.3,16,No,,,,,,,,,,,
5311,Employee_4311,32,Operations,114970,3,23,Yes,,,,,,,,,,,
5312,Employee_4312,59,Operations,76202,4.3,10,No,,,,,,,,,,,
5313,Employee_4313,58,Operations,50463,3.4,15,Yes,,,,,,,,,,,
5314,Employee_4314,56,IT,149854,4.6,20,Yes,,,,,,,,,,,
5315,Employee_4315,46,Sales,111689,4.7,14,No,,,,,,,,,,,
5316,Employee_4316,24,Finance,112448,4.6,11,Yes,,,,,,,,,,,
5317,Employee_4317,54,Support,62560,3.2,11,No,,,,,,,,,,,
5318,Employee_4318,23,Operations,143630,3.5,23,Yes,,,,,,,,,,,
5319,Employee_4319,44,HR,125184,2.7,14,Yes,,,,,,,,,,,
5320,Employee_4320,23,Support,78974,4.1,3,No,,,,,,,,,,,
5321,Employee_4321,47,IT,133891,4.8,10,Yes,,,,,,,,,,,
5322,Employee_4322,37,IT,48862,2.7,18,No,,,,,,,,,,,
5323,Employee_4323,26,Marketing,149606,3.3,6,Yes,,,,,,,,,,,
5324,Employee_4324,55,Operations,68964,2.6,9,No,,,,,,,,,,,
5325,Employee_4325,52,Sales,126889,4.2,4,No,,,,,,,,,,,
5326,Employee_4326,49,IT,45588,3.8,15,Yes,,,,,,,,,,,
5327,Employee_4327,42,Support,144604,3.2,30,Yes,,,,,,,,,,,
5328,Employee_4328,23,Sales,67487,3.3,17,Yes,,,,,,,,,,,
5329,Employee_4329,34,HR,100570,2.9,30,Yes,,,,,,,,,,,
5330,Employee_4330,53,Support,117406,4.2,25,Yes,,,,,,,,,,,
5331,Employee_4331,30,Finance,107761,4.2,13,Yes,,,,,,,,,,,
5332,Employee_4332,53,Finance,64428,4.4,3,Yes,,,,,,,,,,,
5333,Employee_4333,35,IT,138305,3.5,3,No,,,,,,,,,,,
5334,Employee_4334,41,Marketing,131467,3.5,18,Yes,,,,,,,,,,,
5335,Employee_4335,49,IT,137895,3,9,No,,,,,,,,,,,
5336,Employee_4336,22,Marketing,136350,2.9,15,No,,,,,,,,,,,
5337,Employee_4337,55,HR,137168,3.8,25,No,,,,,,,,,,,
5338,Employee_4338,34,Sales,120626,4,20,No,,,,,,,,,,,
5339,Employee_4339,36,Marketing,64448,3.5,26,No,,,,,,,,,,,
5340,Employee_4340,58,Marketing,106726,4.3,19,Yes,,,,,,,,,,,
5341,Employee_4341,53,HR,80035,3.2,29,Yes,,,,,,,,,,,
5342,Employee_4342,29,Support,92010,4.8,23,No,,,,,,,,,,,
5343,Employee_4343,42,Finance,58036,2.8,22,Yes,,,,,,,,,,,
5344,Employee_4344,33,HR,67789,3.1,12,Yes,,,,,,,,,,,
5345,Employee_4345,40,Support,115809,3.9,23,No,,,,,,,,,,,
5346,Employee_4346,23,Sales,75860,3.5,5,No,,,,,,,,,,,
5347,Employee_4347,43,Support,61160,4.8,5,No,,,,,,,,,,,
5348,Employee_4348,44,Sales,114841,3.7,30,No,,,,,,,,,,,
5349,Employee_4349,39,Finance,71766,3,24,No,,,,,,,,,,,
5350,Employee_4350,32,IT,142173,4.4,24,No,,,,,,,,,,,
5351,Employee_4351,46,IT,58106,4.2,6,Yes,,,,,,,,,,,
5352,Employee_4352,23,Support,136479,3.9,10,Yes,,,,,,,,,,,
5353,Employee_4353,49,IT,58626,4.3,22,No,,,,,,,,,,,
5354,Employee_4354,35,Operations,45786,3.6,5,No,,,,,,,,,,,
5355,Employee_4355,29,Finance,122147,3.5,4,Yes,,,,,,,,,,,
5356,Employee_4356,50,Marketing,104818,3.7,23,No,,,,,,,,,,,
5357,Employee_4357,26,HR,109396,4.4,23,No,,,,,,,,,,,
5358,Employee_4358,54,IT,46583,4.5,30,Yes,,,,,,,,,,,
5359,Employee_4359,22,Operations,66389,3.6,1,Yes,,,,,,,,,,,
5360,Employee_4360,46,Sales,117784,4.5,2,Yes,,,,,,,,,,,
5361,Employee_4361,43,Sales,122685,3.1,4,No,,,,,,,,,,,
5362,Employee_4362,33,Sales,71986,4.3,5,Yes,,,,,,,,,,,
5363,Employee_4363,49,HR,133705,4.3,8,Yes,,,,,,,,,,,
5364,Employee_4364,41,Support,123922,4.7,22,Yes,,,,,,,,,,,
5365,Employee_4365,37,Support,47583,3.2,20,No,,,,,,,,,,,
5366,Employee_4366,55,Support,65105,3.2,27,Yes,,,,,,,,,,,
5367,Employee_4367,42,IT,120652,4.7,14,Yes,,,,,,,,,,,
5368,Employee_4368,32,Operations,119456,4.5,6,Yes,,,,,,,,,,,
5369,Employee_4369,32,Operations,54844,4.1,23,Yes,,,,,,,,,,,
5370,Employee_4370,47,Finance,148231,4,14,Yes,,,,,,,,,,,
5371,Employee_4371,54,Finance,59281,4.4,12,No,,,,,,,,,,,
5372,Employee_4372,38,HR,105247,4.7,18,No,,,,,,,,,,,
5373,Employee_4373,52,Finance,70356,3.6,23,No,,,,,,,,,,,
5374,Employee_4374,27,Support,107692,3.5,11,Yes,,,,,,,,,,,
5375,Employee_4375,25,Support,140009,3.7,24,Yes,,,,,,,,,,,
5376,Employee_4376,28,Sales,48991,3.9,24,No,,,,,,,,,,,
5377,Employee_4377,41,Operations,137458,5,24,Yes,,,,,,,,,,,
5378,Employee_4378,56,HR,58327,4.6,4,Yes,,,,,,,,,,,
5379,Employee_4379,55,Finance,47555,4.6,13,No,,,,,,,,,,,
5380,Employee_4380,33,Finance,149172,4.4,13,Yes,,,,,,,,,,,
5381,Employee_4381,41,IT,67137,4.5,20,No,,,,,,,,,,,
5382,Employee_4382,54,Marketing,42589,3.8,1,No,,,,,,,,,,,
5383,Employee_4383,35,Support,60223,3.7,20,No,,,,,,,,,,,
5384,Employee_4384,42,Marketing,66944,4.7,10,No,,,,,,,,,,,
5385,Employee_4385,41,Marketing,51694,3.8,4,Yes,,,,,,,,,,,
5386,Employee_4386,28,HR,56746,4.6,11,Yes,,,,,,,,,,,
5387,Employee_4387,42,HR,54746,4.8,24,No,,,,,,,,,,,
5388,Employee_4388,57,Marketing,81495,3.8,16,No,,,,,,,,,,,
5389,Employee_4389,38,IT,121969,4.9,2,No,,,,,,,,,,,
5390,Employee_4390,22,Marketing,143184,4.7,4,No,,,,,,,,,,,
5391,Employee_4391,44,IT,146758,4,5,Yes,,,,,,,,,,,
5392,Employee_4392,26,Operations,48416,3.9,25,Yes,,,,,,,,,,,
5393,Employee_4393,28,IT,127622,2.8,12,Yes,,,,,,,,,,,
5394,Employee_4394,42,Support,95348,3.4,16,Yes,,,,,,,,,,,
5395,Employee_4395,44,IT,53850,4.6,26,Yes,,,,,,,,,,,
5396,Employee_4396,22,Operations,92497,3.3,9,Yes,,,,,,,,,,,
5397,Employee_4397,57,HR,65699,4.4,17,Yes,,,,,,,,,,,
5398,Employee_4398,31,Finance,88705,4.7,8,Yes,,,,,,,,,,,
5399,Employee_4399,22,Finance,127697,3,16,Yes,,,,,,,,,,,
5400,Employee_4400,37,Operations,118928,2.8,26,Yes,,,,,,,,,,,
5401,Employee_4401,41,Support,48196,3.3,6,Yes,,,,,,,,,,,
5402,Employee_4402,51,HR,86743,2.6,28,Yes,,,,,,,,,,,
5403,Employee_4403,60,Support,129452,4.9,30,No,,,,,,,,,,,
5404,Employee_4404,35,Marketing,141008,4.1,11,Yes,,,,,,,,,,,
5405,Employee_4405,29,Support,149708,4.7,25,No,,,,,,,,,,,
5406,Employee_4406,26,Marketing,71078,2.6,13,No,,,,,,,,,,,
5407,Employee_4407,50,Operations,119744,3.6,11,Yes,,,,,,,,,,,
5408,Employee_4408,27,Finance,127075,3,24,Yes,,,,,,,,,,,
5409,Employee_4409,41,IT,56877,3.7,22,Yes,,,,,,,,,,,
5410,Employee_4410,23,Marketing,140475,3.9,29,No,,,,,,,,,,,
5411,Employee_4411,52,Support,56605,2.5,8,Yes,,,,,,,,,,,
5412,Employee_4412,38,Sales,101089,3.5,20,No,,,,,,,,,,,
5413,Employee_4413,35,HR,56572,3.3,23,Yes,,,,,,,,,,,
5414,Employee_4414,33,Support,91895,3,23,No,,,,,,,,,,,
5415,Employee_4415,55,Marketing,65739,3.2,18,No,,,,,,,,,,,
5416,Employee_4416,25,IT,50050,3.8,2,Yes,,,,,,,,,,,
5417,Employee_4417,47,Finance,124456,3.8,14,Yes,,,,,,,,,,,
5418,Employee_4418,56,Finance,107185,3.2,21,No,,,,,,,,,,,
5419,Employee_4419,51,Operations,99350,4.7,25,Yes,,,,,,,,,,,
5420,Employee_4420,48,Marketing,107678,4.2,23,Yes,,,,,,,,,,,
5421,Employee_4421,55,HR,60318,4.6,25,Yes,,,,,,,,,,,
5422,Employee_4422,43,Operations,133585,4.8,1,No,,,,,,,,,,,
5423,Employee_4423,26,Finance,54705,4.9,13,No,,,,,,,,,,,
5424,Employee_4424,52,Support,123629,3.4,19,No,,,,,,,,,,,
5425,Employee_4425,47,IT,136224,3.1,3,Yes,,,,,,,,,,,
5426,Employee_4426,29,IT,148111,4.5,11,Yes,,,,,,,,,,,
5427,Employee_4427,33,Support,145463,4.8,6,No,,,,,,,,,,,
5428,Employee_4428,36,IT,82283,4.6,6,No,,,,,,,,,,,
5429,Employee_4429,35,HR,114005,4.8,4,Yes,,,,,,,,,,,
5430,Employee_4430,52,Marketing,128076,3.9,9,Yes,,,,,,,,,,,
5431,Employee_4431,45,IT,44966,4.8,15,No,,,,,,,,,,,
5432,Employee_4432,30,Marketing,139696,2.7,12,No,,,,,,,,,,,
5433,Employee_4433,32,Marketing,87070,4.5,20,Yes,,,,,,,,,,,
5434,Employee_4434,36,Sales,145109,4.2,26,Yes,,,,,,,,,,,
5435,Employee_4435,23,Operations,127525,2.6,14,No,,,,,,,,,,,
5436,Employee_4436,31,HR,74002,3.9,6,Yes,,,,,,,,,,,
5437,Employee_4437,31,HR,93692,2.9,15,Yes,,,,,,,,,,,
5438,Employee_4438,51,Support,81530,4.8,29,Yes,,,,,,,,,,,
5439,Employee_4439,60,Operations,132510,4.1,1,Yes,,,,,,,,,,,
5440,Employee_4440,26,Finance,66404,2.7,5,Yes,,,,,,,,,,,
5441,Employee_4441,53,IT,81458,4.7,14,Yes,,,,,,,,,,,
5442,Employee_4442,53,Operations,87330,3.7,22,No,,,,,,,,,,,
5443,Employee_4443,48,Finance,75753,4.4,27,No,,,,,,,,,,,
5444,Employee_4444,59,HR,67946,3.1,10,Yes,,,,,,,,,,,
5445,Employee_4445,34,Finance,117462,2.9,26,Yes,,,,,,,,,,,
5446,Employee_4446,29,Sales,146729,3.1,26,Yes,,,,,,,,,,,
5447,Employee_4447,26,Operations,93598,3.2,14,No,,,,,,,,,,,
5448,Employee_4448,28,IT,102320,3.5,10,No,,,,,,,,,,,
5449,Employee_4449,30,Support,40840,2.8,11,Yes,,,,,,,,,,,
5450,Employee_4450,23,Support,42058,2.9,30,Yes,,,,,,,,,,,
5451,Employee_4451,59,Marketing,54112,2.7,18,Yes,,,,,,,,,,,
5452,Employee_4452,60,Sales,141528,4.7,14,No,,,,,,,,,,,
5453,Employee_4453,41,Finance,115965,4.7,10,Yes,,,,,,,,,,,
5454,Employee_4454,55,Support,145495,3.3,2,No,,,,,,,,,,,
5455,Employee_4455,29,Sales,75689,4.2,16,No,,,,,,,,,,,
5456,Employee_4456,24,Sales,73261,2.6,24,Yes,,,,,,,,,,,
5457,Employee_4457,59,Marketing,70401,3.9,1,No,,,,,,,,,,,
5458,Employee_4458,47,Finance,107395,3.3,20,No,,,,,,,,,,,
5459,Employee_4459,42,Finance,123416,3,10,No,,,,,,,,,,,
5460,Employee_4460,58,HR,94026,4.7,12,No,,,,,,,,,,,
5461,Employee_4461,22,Sales,47784,4.1,12,No,,,,,,,,,,,
5462,Employee_4462,32,Support,137450,5,3,No,,,,,,,,,,,
5463,Employee_4463,35,HR,88413,3,21,Yes,,,,,,,,,,,
5464,Employee_4464,30,Operations,58075,3.6,17,Yes,,,,,,,,,,,
5465,Employee_4465,33,HR,143854,3.8,29,Yes,,,,,,,,,,,
5466,Employee_4466,38,Operations,141207,3.8,10,Yes,,,,,,,,,,,
5467,Employee_4467,23,HR,103551,4.1,19,No,,,,,,,,,,,
5468,Employee_4468,48,Support,96521,4.9,9,No,,,,,,,,,,,
5469,Employee_4469,27,Support,126351,2.9,30,No,,,,,,,,,,,
5470,Employee_4470,50,Operations,134238,4.8,8,Yes,,,,,,,,,,,
5471,Employee_4471,48,Marketing,66252,4.9,8,No,,,,,,,,,,,
5472,Employee_4472,50,Finance,129407,2.8,5,Yes,,,,,,,,,,,
5473,Employee_4473,24,Finance,106967,4.6,5,No,,,,,,,,,,,
5474,Employee_4474,35,Finance,148045,2.7,25,Yes,,,,,,,,,,,
5475,Employee_4475,42,Support,95098,2.5,4,Yes,,,,,,,,,,,
5476,Employee_4476,37,Finance,119738,2.6,6,No,,,,,,,,,,,
5477,Employee_4477,29,IT,75955,4.5,18,No,,,,,,,,,,,
5478,Employee_4478,38,Operations,139728,3.1,3,Yes,,,,,,,,,,,
5479,Employee_4479,30,IT,112325,4.2,4,No,,,,,,,,,,,
5480,Employee_4480,39,Marketing,120658,3.6,16,No,,,,,,,,,,,
5481,Employee_4481,50,Operations,64812,3.3,24,No,,,,,,,,,,,
5482,Employee_4482,44,Support,104334,4.7,19,Yes,,,,,,,,,,,
5483,Employee_4483,23,HR,107349,2.9,7,Yes,,,,,,,,,,,
5484,Employee_4484,58,Marketing,99992,3,20,No,,,,,,,,,,,
5485,Employee_4485,23,Support,115510,4,12,No,,,,,,,,,,,
5486,Employee_4486,48,HR,57084,4.1,21,No,,,,,,,,,,,
5487,Employee_4487,36,IT,52618,3.8,12,No,,,,,,,,,,,
5488,Employee_4488,57,Support,134252,2.7,6,No,,,,,,,,,,,
5489,Employee_4489,38,Marketing,129194,4.5,15,No,,,,,,,,,,,
5490,Employee_4490,39,Sales,94193,3.6,16,Yes,,,,,,,,,,,
5491,Employee_4491,27,Sales,75605,4.8,29,No,,,,,,,,,,,
5492,Employee_4492,24,HR,121382,2.7,3,No,,,,,,,,,,,
5493,Employee_4493,33,HR,126686,3.7,19,Yes,,,,,,,,,,,
5494,Employee_4494,24,Finance,142598,3.3,16,No,,,,,,,,,,,
5495,Employee_4495,45,IT,134670,3.1,9,No,,,,,,,,,,,
5496,Employee_4496,38,Sales,59209,3.7,15,No,,,,,,,,,,,
5497,Employee_4497,59,Support,72945,4.5,13,Yes,,,,,,,,,,,
5498,Employee_4498,43,Support,65348,3.5,1,No,,,,,,,,,,,
5499,Employee_4499,27,Finance,90324,4.5,10,No,,,,,,,,,,,
5500,Employee_4500,35,Support,72413,4.8,3,No,,,,,,,,,,,
5501,Employee_4501,46,HR,50060,4.5,4,Yes,,,,,,,,,,,
5502,Employee_4502,36,HR,99161,3.5,3,No,,,,,,,,,,,
5503,Employee_4503,50,Support,134192,4.9,2,Yes,,,,,,,,,,,
5504,Employee_4504,52,Operations,94310,4.5,23,No,,,,,,,,,,,
5505,Employee_4505,49,Sales,103506,4.7,17,Yes,,,,,,,,,,,
5506,Employee_4506,59,Sales,122848,2.6,29,No,,,,,,,,,,,
5507,Employee_4507,52,Marketing,123897,2.9,30,Yes,,,,,,,,,,,
5508,Employee_4508,60,Sales,137615,3.4,30,No,,,,,,,,,,,
5509,Employee_4509,24,IT,69558,2.6,6,Yes,,,,,,,,,,,
5510,Employee_4510,42,Finance,114543,3.4,26,Yes,,,,,,,,,,,
5511,Employee_4511,23,IT,79961,2.6,22,Yes,,,,,,,,,,,
5512,Employee_4512,32,Marketing,114822,3.4,26,No,,,,,,,,,,,
5513,Employee_4513,27,IT,52923,3,1,No,,,,,,,,,,,
5514,Employee_4514,48,Marketing,47845,2.8,29,Yes,,,,,,,,,,,
5515,Employee_4515,31,Sales,106811,3.9,16,No,,,,,,,,,,,
5516,Employee_4516,53,Support,97734,4.9,9,No,,,,,,,,,,,
5517,Employee_4517,25,HR,100883,3.1,25,No,,,,,,,,,,,
5518,Employee_4518,53,IT,77334,2.5,6,No,,,,,,,,,,,
5519,Employee_4519,40,Sales,79298,2.6,27,Yes,,,,,,,,,,,
5520,Employee_4520,35,Sales,94667,4.7,23,Yes,,,,,,,,,,,
5521,Employee_4521,53,IT,96146,3.5,19,Yes,,,,,,,,,,,
5522,Employee_4522,54,Operations,113183,4.4,1,No,,,,,,,,,,,
5523,Employee_4523,40,Support,140466,4.8,14,Yes,,,,,,,,,,,
5524,Employee_4524,47,Sales,140502,4.1,4,Yes,,,,,,,,,,,
5525,Employee_4525,28,Marketing,44204,3.2,13,Yes,,,,,,,,,,,
5526,Employee_4526,36,Operations,55881,4.3,3,Yes,,,,,,,,,,,
5527,Employee_4527,36,Support,129207,3.6,5,No,,,,,,,,,,,
5528,Employee_4528,24,Finance,121078,3.2,28,No,,,,,,,,,,,
5529,Employee_4529,30,Operations,132303,4.1,14,No,,,,,,,,,,,
5530,Employee_4530,46,Operations,79688,3.4,3,No,,,,,,,,,,,
5531,Employee_4531,25,Support,95458,4,10,Yes,,,,,,,,,,,
5532,Employee_4532,56,Finance,112451,3.2,26,Yes,,,,,,,,,,,
5533,Employee_4533,45,Marketing,134360,3.9,22,Yes,,,,,,,,,,,
5534,Employee_4534,47,Marketing,92847,4.3,24,No,,,,,,,,,,,
5535,Employee_4535,47,Operations,99735,3.1,24,No,,,,,,,,,,,
5536,Employee_4536,25,Support,130539,5,29,No,,,,,,,,,,,
5537,Employee_4537,46,Marketing,108330,2.5,28,Yes,,,,,,,,,,,
5538,Employee_4538,59,IT,146984,2.6,19,Yes,,,,,,,,,,,
5539,Employee_4539,34,Operations,81197,3.7,29,Yes,,,,,,,,,,,
5540,Employee_4540,36,Marketing,75246,3.5,21,Yes,,,,,,,,,,,
5541,Employee_4541,33,Finance,100124,3.5,4,No,,,,,,,,,,,
5542,Employee_4542,38,Sales,117246,2.5,14,No,,,,,,,,,,,
5543,Employee_4543,27,Sales,136199,4,15,Yes,,,,,,,,,,,
5544,Employee_4544,60,Support,122194,4.5,7,Yes,,,,,,,,,,,
5545,Employee_4545,54,Finance,122853,4.7,27,No,,,,,,,,,,,
5546,Employee_4546,55,Support,127470,4.2,3,Yes,,,,,,,,,,,
5547,Employee_4547,33,Sales,46773,3.3,9,No,,,,,,,,,,,
5548,Employee_4548,47,Support,124875,3,16,No,,,,,,,,,,,
5549,Employee_4549,31,Marketing,69703,4.9,5,No,,,,,,,,,,,
5550,Employee_4550,55,Finance,64010,4.5,14,Yes,,,,,,,,,,,
5551,Employee_4551,47,Sales,97594,4.6,28,Yes,,,,,,,,,,,
5552,Employee_4552,29,Support,113840,3.2,7,Yes,,,,,,,,,,,
5553,Employee_4553,38,Marketing,42475,4.3,21,No,,,,,,,,,,,
5554,Employee_4554,40,Finance,58295,4,3,No,,,,,,,,,,,
5555,Employee_4555,45,Operations,87275,4.7,17,No,,,,,,,,,,,
5556,Employee_4556,33,Finance,121187,4,2,Yes,,,,,,,,,,,
5557,Employee_4557,33,Support,60057,2.8,29,No,,,,,,,,,,,
5558,Employee_4558,49,Operations,108676,2.7,19,No,,,,,,,,,,,
5559,Employee_4559,25,Sales,67857,3.1,22,No,,,,,,,,,,,
5560,Employee_4560,44,IT,45111,4.3,30,Yes,,,,,,,,,,,
5561,Employee_4561,37,Support,143298,3.5,23,No,,,,,,,,,,,
5562,Employee_4562,22,Finance,148674,3.3,19,No,,,,,,,,,,,
5563,Employee_4563,52,Finance,146363,4.3,3,Yes,,,,,,,,,,,
5564,Employee_4564,43,Marketing,143381,4.8,11,No,,,,,,,,,,,
